comparacoes, movimentacoes
499500, 999
499500, 999
499500, 999
499500, 999
499500, 999
499500, 999
499500, 999
499500, 999
499500, 999
499500, 999
499500, 999
499500, 999
499500, 999
499500, 999
499500, 999
499500, 999
499500, 999
499500, 999
499500, 999
499500, 999
499500, 999
499500, 999
499500, 999
499500, 999
499500, 999
499500, 999
499500, 999
499500, 999
499500, 999
499500, 999
