comparacoes, movimentacoes
386, 112
386, 112
386, 112
386, 112
386, 112
386, 112
386, 112
386, 112
386, 112
386, 112
386, 112
386, 112
386, 112
386, 112
386, 112
386, 112
386, 112
386, 112
386, 112
386, 112
386, 112
386, 112
386, 112
386, 112
386, 112
386, 112
386, 112
386, 112
386, 112
386, 112
