comparacoes, movimentacoes
103644, 10904
103644, 10904
103644, 10904
103644, 10904
103644, 10904
103644, 10904
103644, 10904
103644, 10904
103644, 10904
103644, 10904
103644, 10904
103644, 10904
103644, 10904
103644, 10904
103644, 10904
103644, 10904
103644, 10904
103644, 10904
103644, 10904
103644, 10904
103644, 10904
103644, 10904
103644, 10904
103644, 10904
103644, 10904
103644, 10904
103644, 10904
103644, 10904
103644, 10904
103644, 10904
