8365, 2675
7933, 2652
8915, 2668
7563, 2756
8140, 2708
7247, 2719
8992, 2704
8978, 2667
8139, 2697
9783, 2670
9174, 2671
9101, 2686
8516, 2647
8159, 2676
10262, 2663
7738, 2690
8373, 2687
9334, 2696
8607, 2678
9260, 2683
9284, 2599
8815, 2648
9823, 2664
7796, 2696
10401, 2658
8805, 2695
10221, 2629
8268, 2661
7770, 2720
8070, 2700
