comparacoes, movimentacoes
49995000, 9999
49995000, 9999
49995000, 9999
49995000, 9999
49995000, 9999
49995000, 9999
49995000, 9999
49995000, 9999
49995000, 9999
49995000, 9999
49995000, 9999
49995000, 9999
49995000, 9999
49995000, 9999
49995000, 9999
49995000, 9999
49995000, 9999
49995000, 9999
49995000, 9999
49995000, 9999
49995000, 9999
49995000, 9999
49995000, 9999
49995000, 9999
49995000, 9999
49995000, 9999
49995000, 9999
49995000, 9999
49995000, 9999
49995000, 9999
