comparacoes, movimentacoes
4900, 99
4900, 99
4900, 99
4900, 99
4900, 99
4900, 99
4900, 99
4900, 99
4900, 99
4900, 99
4900, 99
4900, 99
4900, 99
4900, 99
4900, 99
4900, 99
4900, 99
4900, 99
4900, 99
4900, 99
4900, 99
4900, 99
4900, 99
4900, 99
4900, 99
4900, 99
4900, 99
4900, 99
4900, 99
4900, 99
