comparacoes, movimentacoes
499000, 999
499000, 999
499000, 999
499000, 999
499000, 999
499000, 999
499000, 999
499000, 999
499000, 999
499000, 999
499000, 999
499000, 999
499000, 999
499000, 999
499000, 999
499000, 999
499000, 999
499000, 999
499000, 999
499000, 999
499000, 999
499000, 999
499000, 999
499000, 999
499000, 999
499000, 999
499000, 999
499000, 999
499000, 999
499000, 999
