comparacoes, movimentacoes
49990000, 9999
49990000, 9999
49990000, 9999
49990000, 9999
49990000, 9999
49990000, 9999
49990000, 9999
49990000, 9999
49990000, 9999
49990000, 9999
49990000, 9999
49990000, 9999
49990000, 9999
49990000, 9999
49990000, 9999
49990000, 9999
49990000, 9999
49990000, 9999
49990000, 9999
49990000, 9999
49990000, 9999
49990000, 9999
49990000, 9999
49990000, 9999
49990000, 9999
49990000, 9999
49990000, 9999
49990000, 9999
49990000, 9999
49990000, 9999
