comparacoes, movimentacoes
480, 63
480, 63
480, 63
480, 63
480, 63
480, 63
480, 63
480, 63
480, 63
480, 63
480, 63
480, 63
480, 63
480, 63
480, 63
480, 63
480, 63
480, 63
480, 63
480, 63
480, 63
480, 63
480, 63
480, 63
480, 63
480, 63
480, 63
480, 63
480, 63
480, 63
