comparacoes, movimentacoes
493552, 999
493552, 999
493552, 999
493552, 999
493552, 999
493552, 999
493552, 999
493552, 999
493552, 999
493552, 999
493552, 999
493552, 999
493552, 999
493552, 999
493552, 999
493552, 999
493552, 999
493552, 999
493552, 999
493552, 999
493552, 999
493552, 999
493552, 999
493552, 999
493552, 999
493552, 999
493552, 999
493552, 999
493552, 999
493552, 999
