comparacoes, movimentacoes
4924, 99
4924, 99
4924, 99
4924, 99
4924, 99
4924, 99
4924, 99
4924, 99
4924, 99
4924, 99
4924, 99
4924, 99
4924, 99
4924, 99
4924, 99
4924, 99
4924, 99
4924, 99
4924, 99
4924, 99
4924, 99
4924, 99
4924, 99
4924, 99
4924, 99
4924, 99
4924, 99
4924, 99
4924, 99
4924, 99
