comparacoes, movimentacoes
113632, 5906
113632, 5906
113632, 5906
113632, 5906
113632, 5906
113632, 5906
113632, 5906
113632, 5906
113632, 5906
113632, 5906
113632, 5906
113632, 5906
113632, 5906
113632, 5906
113632, 5906
113632, 5906
113632, 5906
113632, 5906
113632, 5906
113632, 5906
113632, 5906
113632, 5906
113632, 5906
113632, 5906
113632, 5906
113632, 5906
113632, 5906
113632, 5906
113632, 5906
113632, 5906
