comparacoes, movimentacoes
476, 65
476, 65
476, 65
476, 65
476, 65
476, 65
476, 65
476, 65
476, 65
476, 65
476, 65
476, 65
476, 65
476, 65
476, 65
476, 65
476, 65
476, 65
476, 65
476, 65
476, 65
476, 65
476, 65
476, 65
476, 65
476, 65
476, 65
476, 65
476, 65
476, 65
