comparacoes, movimentacoes
7986, 513
7986, 513
7986, 513
7986, 513
7986, 513
7986, 513
7986, 513
7986, 513
7986, 513
7986, 513
7986, 513
7986, 513
7986, 513
7986, 513
7986, 513
7986, 513
7986, 513
7986, 513
7986, 513
7986, 513
7986, 513
7986, 513
7986, 513
7986, 513
7986, 513
7986, 513
7986, 513
7986, 513
7986, 513
7986, 513
