comparacoes, movimentacoes
49935052, 9999
49935052, 9999
49935052, 9999
49935052, 9999
49935052, 9999
49935052, 9999
49935052, 9999
49935052, 9999
49935052, 9999
49935052, 9999
49935052, 9999
49935052, 9999
49935052, 9999
49935052, 9999
49935052, 9999
49935052, 9999
49935052, 9999
49935052, 9999
49935052, 9999
49935052, 9999
49935052, 9999
49935052, 9999
49935052, 9999
49935052, 9999
49935052, 9999
49935052, 9999
49935052, 9999
49935052, 9999
49935052, 9999
49935052, 9999
