comparacoes, movimentacoes
4402, 99
4402, 99
4402, 99
4402, 99
4402, 99
4402, 99
4402, 99
4402, 99
4402, 99
4402, 99
4402, 99
4402, 99
4402, 99
4402, 99
4402, 99
4402, 99
4402, 99
4402, 99
4402, 99
4402, 99
4402, 99
4402, 99
4402, 99
4402, 99
4402, 99
4402, 99
4402, 99
4402, 99
4402, 99
4402, 99
